run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message,metrics_path
run_20260619_164609,吴兆临,2026-06-19T16:46:09,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,full,,,42,1600,400,100,47,10,0.88,0.9002622377622377,0.8945222862792523,True,0.8551089459657669,0.8970748629759658,0.5473588878909746,0.3497159750849912,2.652055599999585,51.71431289999964,54.38884580000013,0.5438884580000013,3461.61328125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\full\run_20260619_164609\metrics.csv
run_20260619_122317,吴兆临,2026-06-19T12:23:17,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,random_k,512,,42,1600,400,100,47,10,0.87,0.8512103174603174,0.846671096439098,True,0.8842508587241172,0.9278943220089222,0.5921753736642691,0.3357189483446531,157.8536611000036,1710.8987718999906,1869.3339030999996,18.693339030999997,3949.14453125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\random_k_512\run_20260619_122317\metrics.csv
run_20260619_164703,吴兆临,2026-06-19T16:47:03,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,random_k,512,,42,1600,400,100,47,10,0.87,0.8988636363636363,0.8887322472848789,True,0.8570851215720177,0.9057014481774692,0.5317297050586114,0.37397174311885784,146.7531177999881,1550.6223748999946,1697.8405884000022,16.978405884000022,3940.79296875,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\random_k_512\run_20260619_164703\metrics.csv
run_20260619_000447,吴兆临,2026-06-19T00:04:47,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,retrieval_k,512,euclidean,42,1600,400,100,47,10,0.95,0.9414285714285715,0.9407649558679306,True,0.8945220202207566,0.916434517659639,0.4781845688819885,0.4382499487776505,78.53615669999999,901.0921279999748,988.0965053999971,9.88096505399997,1424.9765625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\retrieval_k_euclidean_512\run_20260619_000447\metrics.csv
run_20260619_125426,吴兆临,2026-06-19T12:54:26,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,retrieval_k,512,euclidean,42,1600,400,100,47,10,0.95,0.9414285714285715,0.9407649558679306,True,0.8945220202207566,0.916434517659639,0.4781845688819885,0.4382499487776505,146.60264470000766,1684.8498382000016,1835.9400690000002,18.35940069,3946.4765625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\retrieval_k_euclidean_512\run_20260619_125426\metrics.csv
run_20260619_161736,吴兆临,2026-06-19T16:17:36,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,retrieval_k,512,euclidean,42,1600,400,50,47,10,0.86,0.8783333333333333,0.8760678210678211,True,0.8387040370702743,0.8822970501212186,0.5709183854716164,0.3113786646496022,38.34524730000703,432.2735816999884,474.5112750999979,9.490225501999957,3921.89453125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\retrieval_k_euclidean_512\run_20260619_161736\metrics.csv
run_20260619_171521,吴兆临,2026-06-19T17:15:21,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,retrieval_k,512,euclidean,42,1600,400,100,47,10,0.86,0.8877622377622376,0.8812986112559168,True,0.8557803440093994,0.9087728313928427,0.530255064368248,0.3785177670245947,144.98081370002546,1583.771055599991,1732.9044603000002,17.329044603000003,3872.45703125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\mfeat-zernike_2000rows_47feat_multiclass\retrieval_k_euclidean_512\run_20260619_171521\metrics.csv
run_20260618_171348,吴兆临,2026-06-18T17:13:48,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,full,,,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.95925297498703,0.9631651171616146,0.7675580084323883,0.19560710872922626,1.0939236000012897,19.943326600001456,21.055487500001618,0.21055487500001618,1245.3203125,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\full\run_20260618_171348\metrics.csv
run_20260618_180414,吴兆临,2026-06-18T18:04:14,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,full,,,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.95925297498703,0.9631651171616146,0.7675580084323883,0.19560710872922626,0.7241955000026792,10.304709700001695,11.045930600001157,0.11045930600001157,1240.21875,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\full\run_20260618_180414\metrics.csv
run_20260618_171409,吴兆临,2026-06-18T17:14:09,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,random_k,256,,42,887,222,100,21,2,0.95,0.4947916666666667,0.48717948717948717,True,0.9618385404348373,0.9629684724305806,0.9403698325157166,0.022598639914863994,106.19208670001535,586.6025464000377,693.6499798000004,6.936499798000004,1300.69140625,True,,,D:\Codex项目\人工智能2大作业\results\innovation\retrieval_context\吴兆临\pc1_1109rows_21feat_binclass\random_k_256\run_20260618_171409\metrics.csv
