run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_192758,吴兆临,2026-06-19T19:27:58,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,retrieval_k,512,euclidean,42,4099,1025,100,20,2,0.91,0.913890004014452,0.90999099909991,True,0.9575111681222915,0.9779462414783436,0.7508898708555434,0.22705637062280026,110.15006140004698,1073.1752694000534,1183.7839840000015,11.837839840000015,4799.8984375,True,,
