run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260618_223119,吴兆临,2026-06-18T22:31:19,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,64,weighted_euclidean,42,887,222,100,21,2,0.96,0.7395833333333333,0.7395833333333333,True,0.9417084801197052,0.9539632741361856,0.6475934237241745,0.30636985041201115,49.86452280000958,107.6920177000211,158.29387380000117,1.5829387380000117,622.1875,True,,
