run_id,runner_name,timestamp,dataset,dataset_original_name,experiment_axis,scale_group,model,task_type,total_rows,train_rows,val_rows,fit_rows,test_rows,n_features,n_num_features,n_cat_features,n_classes,encoding,device,model_path,random_seed,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,training_throughput,success,error_type,error_message
run_20260616_002305,姚怀宇,2026-06-16T00:23:05,mfeat-karhunen_2000rows_64feat_multiclass,mfeat-karhunen,feature_scale,F2_20_100,tabpfn,multiclass,2000,1280,320,1600,400,64,64,0,10,talent_numeric_plus_ordinal_categorical,cpu,D:\_Projects\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.97,0.97,0.9699049429698239,True,0.9696679653972388,0.9808453793839081,0.6082649131615957,0.37258046622231245,0.5482369000092149,131.9041992999846,267.7336383999791,0.3297604982499615,2524.84765625,186780.56876193272,True,,
