run_id,runner_name,timestamp,dataset,dataset_original_name,experiment_axis,scale_group,model,task_type,total_rows,train_rows,val_rows,fit_rows,test_rows,n_features,n_num_features,n_cat_features,n_classes,encoding,device,model_path,random_seed,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,training_throughput,success,error_type,error_message
run_20260617_004843,陈业伟,2026-06-17T00:48:43,jm1_10885rows_21feat_binclass,jm1,sample_scale,C_10000_30000,xgboost,binclass,10885,6966,1742,8708,2177,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,,42,0.8107487367937529,0.577504206818563,0.5890435311711923,True,0.8321812994774734,0.850259869362072,0.7547330571320451,0.0955268122300269,0.2748866999754682,0.002205300028435886,0.33613279997371137,1.0129995537142333e-06,288.7734375,665248.6279486048,True,,
