run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_132504,吴兆临,2026-06-19T13:25:04,mfeat-fourier_2000rows_76feat_multiclass,mfeat-fourier,feature_scale,F2_20_100,tabicl,full,,,42,1600,400,100,76,10,0.95,0.9446031746031747,0.9438651218062983,True,0.9369681736826897,0.9494188794964238,0.7004047632217407,0.24901411627468306,2.1209592999985034,72.26432670000031,74.40520819999983,0.7440520819999983,5045.95703125,True,,
