run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260618_222150,吴兆临,2026-06-18T22:21:50,mfeat-morphological_2000rows_6feat_multiclass,mfeat-morphological,feature_scale,F1_6_20,tabicl,retrieval_k,64,cosine,42,1600,400,100,6,10,0.68,0.6951316738816739,0.6816895604395604,True,0.7947180414199829,0.8630283439860624,0.6495586484670639,0.21346969551899853,59.2290553999992,103.66503229997761,163.5243169999958,1.635243169999958,571.04296875,True,,
