run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_122317,吴兆临,2026-06-19T12:23:17,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,random_k,512,,42,1600,400,100,47,10,0.87,0.8512103174603174,0.846671096439098,True,0.8842508587241172,0.9278943220089222,0.5921753736642691,0.3357189483446531,157.8536611000036,1710.8987718999906,1869.3339030999996,18.693339030999997,3949.14453125,True,,
