run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_161658,吴兆临,2026-06-19T16:16:58,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,full,,,42,1600,400,50,47,10,0.82,0.8383333333333333,0.8328454225513049,True,0.8306221646070481,0.8962625039786827,0.5315939519140456,0.3646685520646371,3.452476900001784,34.18961349999881,37.662232999999105,0.7532446599999821,3440.31640625,True,,
