run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_182518,吴兆临,2026-06-19T18:25:18,mfeat-fourier_2000rows_76feat_multiclass,mfeat-fourier,feature_scale,F2_20_100,tabicl,retrieval_k,512,euclidean,42,1600,400,100,76,10,0.84,0.86631993006993,0.8653505291005292,True,0.8745473057031632,0.929431981983639,0.5864027552306652,0.34302922675297376,181.90804699999353,2268.9645577999872,2451.5951436999967,24.515951436999966,4639.80859375,True,,
