run_id,runner_name,timestamp,dataset,dataset_original_name,experiment_axis,scale_group,model,task_type,total_rows,train_rows,val_rows,fit_rows,test_rows,n_features,n_num_features,n_cat_features,n_classes,encoding,device,model_path,random_seed,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,training_throughput,success,error_type,error_message,runner_dir,runner_name_from_dir,device_type,metrics_path,run_dir,success_bool
run_20260616_221016,XYJ,2026-06-16T22:10:16,default_of_credit_card_clients_30000rows_23feat_binclass,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,lightgbm,binclass,30000,19200,4800,24000,6000,23,14,9,2,talent_numeric_plus_ordinal_categorical,cpu,,42,0.8245,0.6661019523885471,0.6922778844674413,True,0.8273665187672101,0.8440361100163896,0.7490526840951384,0.0949834259212512,0.3310437999898568,0.0091045000008307,0.5946224000072107,1.5174166668051232e-06,197.69921875,1667453.0681949437,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\lightgbm\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_221016\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\lightgbm\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_221016,True
run_20260616_222004,XYJ,2026-06-16T22:20:04,jm1_10885rows_21feat_binclass,jm1,sample_scale,C_10000_30000,lightgbm,binclass,10885,6966,1742,8708,2177,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,,42,0.8130454754248967,0.5915686428343406,0.6071743825128472,True,0.8345258062793538,0.8508585327884401,0.7634965042619514,0.0873620285264887,0.3074236999964341,0.0035649000201374,0.4594348999671638,1.6375287184829716e-06,184.26953125,594840.2807009385,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\lightgbm\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_222004\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\lightgbm\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_222004,True
run_20260616_203545,XYJ,2026-06-16T20:35:45,mfeat-morphological_2000rows_6feat_multiclass,mfeat-morphological,feature_scale,F1_6_20,tabicl,multiclass,2000,1280,320,1600,400,6,6,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.775,0.775,0.7680489426622548,True,0.7823578254133463,0.8347801118127761,0.6017921722597546,0.2329879395530215,0.2081246000016108,2.7826749000232667,7.617552599986084,0.0069566872500581,1235.5546875,46126.21477675248,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203545\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203545,True
run_20260616_203634,XYJ,2026-06-16T20:36:34,mfeat-fourier_2000rows_76feat_multiclass,mfeat-fourier,feature_scale,F2_20_100,tabicl,multiclass,2000,1280,320,1600,400,76,76,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.9225,0.9225,0.9222297786874092,True,0.9158495354652404,0.9384592110871622,0.6467214611268812,0.291737749960281,0.488330100022722,10.0400942999986,21.05811280000489,0.0251002357499965,5563.60546875,249011.8876439153,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203634\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203634,True
run_20260616_203908,XYJ,2026-06-16T20:39:08,mfeat-karhunen_2000rows_64feat_multiclass,mfeat-karhunen,feature_scale,F2_20_100,tabicl,multiclass,2000,1280,320,1600,400,64,64,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.975,0.975,0.975015727207024,True,0.9866094820946456,0.9945728963766344,0.676036325097084,0.3185365712795502,0.4062758000218309,8.094476600002963,18.58771940000588,0.0202361915000074,4732.1484375,252045.5316179246,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-karhunen_2000rows_64feat_multiclass\run_20260616_203908\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-karhunen_2000rows_64feat_multiclass\run_20260616_203908,True
run_20260616_204120,XYJ,2026-06-16T20:41:20,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabicl,multiclass,2000,1280,320,1600,400,47,47,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.8925,0.8925000000000001,0.8913521741273422,True,0.8809297984838486,0.9220417848154276,0.5396047026612038,0.3824370821542239,0.3913498999900184,6.689448799996171,15.761558500002138,0.0167236219999904,3650.1796875,192155.40875803985,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-zernike_2000rows_47feat_multiclass\run_20260616_204120\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F2_20_100\mfeat-zernike_2000rows_47feat_multiclass\run_20260616_204120,True
run_20260616_204305,XYJ,2026-06-16T20:43:05,mfeat-factors_2000rows_216feat_multiclass,mfeat-factors,feature_scale,F3_100_300,tabicl,multiclass,2000,1280,320,1600,400,216,216,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.9825,0.9825,0.9824984372558212,True,0.9924362563341856,0.9949570208712084,0.8509133330413273,0.1440436878298812,1.022346299956553,29.817397900042124,58.84283699997468,0.0745434947501053,18328.796875,338045.9243748299,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F3_100_300\mfeat-factors_2000rows_216feat_multiclass\run_20260616_204305\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F3_100_300\mfeat-factors_2000rows_216feat_multiclass\run_20260616_204305,True
run_20260616_204918,XYJ,2026-06-16T20:49:18,mfeat-pixel_2000rows_240feat_multiclass,mfeat-pixel,feature_scale,F3_100_300,tabicl,multiclass,2000,1280,320,1600,400,240,0,240,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.975,0.975,0.97494801061037,True,0.9881675154715776,0.9948017627764972,0.7294318705797196,0.2653698921967775,1.2613733999896797,27.58821140002692,55.69052100001136,0.0689705285000673,19968.984375,304430.0759815784,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F3_100_300\mfeat-pixel_2000rows_240feat_multiclass\run_20260616_204918\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\feature_scale\F3_100_300\mfeat-pixel_2000rows_240feat_multiclass\run_20260616_204918,True
run_20260616_205541,XYJ,2026-06-16T20:55:41,kc1_2109rows_21feat_binclass,kc1,sample_scale,A_1000_3000,tabicl,binclass,2109,1349,338,1687,422,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.8767772511848341,0.6692092221503987,0.7050537634408602,True,0.8830918077891472,0.905985633585904,0.7201934319276077,0.1857922016582964,0.2946563000441529,4.26477700000396,10.404264300013892,0.0101061066350804,2402.19140625,120231.60541516142,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\A_1000_3000\kc1_2109rows_21feat_binclass\run_20260616_205541\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\A_1000_3000\kc1_2109rows_21feat_binclass\run_20260616_205541,True
run_20260616_205643,XYJ,2026-06-16T20:56:43,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,binclass,1109,709,178,887,222,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.945945945945946,0.6618357487922705,0.7130547177940543,True,0.9484370664970296,0.959118016844704,0.7615204354127248,0.1975975814319791,0.2898574999999255,2.0252319000428542,5.97647200000938,0.0091226662164092,1400.04296875,64262.61180064269,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\A_1000_3000\pc1_1109rows_21feat_binclass\run_20260616_205643\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\A_1000_3000\pc1_1109rows_21feat_binclass\run_20260616_205643,True
run_20260616_205718,XYJ,2026-06-16T20:57:18,ringnorm_7400rows_20feat_binclass,ringnorm,sample_scale,B_3000_10000,tabicl,binclass,7400,4736,1184,5920,1480,20,20,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.9797297297297296,0.979651210572166,0.979723471999211,True,0.9819156579069188,0.9857414214364414,0.7970037539800008,0.1887376674564406,0.3254935999866575,23.53314960002899,47.72361490002368,0.0159007767567763,6286.00390625,363755.2320686287,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\B_3000_10000\ringnorm_7400rows_20feat_binclass\run_20260616_205718\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\B_3000_10000\ringnorm_7400rows_20feat_binclass\run_20260616_205718,True
run_20260616_210218,XYJ,2026-06-16T21:02:18,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,binclass,5124,3279,820,4099,1025,20,20,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.9795121951219512,0.9795150310672516,0.9795121171193036,True,0.9791481497811108,0.984005077723488,0.7469407376788911,0.2370643400445967,0.3081360999494791,12.9743077000021,27.12047879997408,0.0126578611707337,4394.6953125,266051.26764907176,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\B_3000_10000\sylvine_5124rows_20feat_binclass\run_20260616_210218\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\B_3000_10000\sylvine_5124rows_20feat_binclass\run_20260616_210218,True
run_20260616_210507,XYJ,2026-06-16T21:05:07,default_of_credit_card_clients_30000rows_23feat_binclass,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,tabicl,binclass,30000,19200,4800,24000,6000,23,14,9,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.827,0.6685162933951249,0.6956106349773291,True,0.8379436075190703,0.8551297796464457,0.755787744228091,0.0993420354183546,0.6892317999736406,230.037571300054,477.3906171999988,0.0383395952166756,26729.28125,800891.6594114071,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_210507\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_210507,True
run_20260616_221022,XYJ,2026-06-16T22:10:22,jm1_10885rows_21feat_binclass,jm1,sample_scale,C_10000_30000,tabicl,binclass,10885,6966,1742,8708,2177,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabicl\tabicl-classifier-v2-20260212.ckpt,42,0.8259072117593018,0.6004442183974592,0.6202892414602437,True,0.8423218155980493,0.8606757993029805,0.7552493546443124,0.1054264446586681,0.4182405999745242,39.23105649999343,80.17149229999632,0.0180206966008238,10240.4296875,437231.58395224856,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_221022\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabicl\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_221022,True
run_20260616_203559,XYJ,2026-06-16T20:35:59,mfeat-morphological_2000rows_6feat_multiclass,mfeat-morphological,feature_scale,F1_6_20,tabpfn,multiclass,2000,1280,320,1600,400,6,6,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.775,0.775,0.7687797147562592,True,0.7782745512574911,0.8292509639455427,0.6026891297764249,0.2265618341691178,2.7058834999916144,5.4195914000156336,17.259383999975398,0.013548978500039,684.8046875,3547.8245829984,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203559\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203559,True
run_20260616_203657,XYJ,2026-06-16T20:36:57,mfeat-fourier_2000rows_76feat_multiclass,mfeat-fourier,feature_scale,F2_20_100,tabpfn,multiclass,2000,1280,320,1600,400,76,76,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.9175,0.9175,0.9168920510383926,True,0.8851507016271353,0.9112846052289334,0.594510016116229,0.3167745891127044,1.1976664999965578,60.13265250000404,120.97141769999872,0.1503316312500101,3051.62890625,101530.76837362444,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203657\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203657,True
run_20260616_203929,XYJ,2026-06-16T20:39:29,mfeat-karhunen_2000rows_64feat_multiclass,mfeat-karhunen,feature_scale,F2_20_100,tabpfn,multiclass,2000,1280,320,1600,400,64,64,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.97,0.97,0.969904942969824,True,0.9696707097440956,0.9808300722812868,0.608851321041584,0.3719787512397029,2.787514099967666,48.03896980005084,102.5432673000032,0.120097424500127,2555.48828125,36735.24019167752,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-karhunen_2000rows_64feat_multiclass\run_20260616_203929\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-karhunen_2000rows_64feat_multiclass\run_20260616_203929,True
run_20260616_204138,XYJ,2026-06-16T20:41:38,mfeat-zernike_2000rows_47feat_multiclass,mfeat-zernike,feature_scale,F2_20_100,tabpfn,multiclass,2000,1280,320,1600,400,47,47,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.835,0.835,0.8312170725746364,True,0.8712628624588251,0.9337931880337036,0.5548215178829251,0.3789716701507785,1.0580929999705404,37.359847699990496,77.27692289999686,0.0933996192499762,2130.625,71071.2574434324,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-zernike_2000rows_47feat_multiclass\run_20260616_204138\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F2_20_100\mfeat-zernike_2000rows_47feat_multiclass\run_20260616_204138,True
run_20260616_204406,XYJ,2026-06-16T20:44:06,mfeat-factors_2000rows_216feat_multiclass,mfeat-factors,feature_scale,F3_100_300,tabpfn,multiclass,2000,1280,320,1600,400,216,216,0,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.975,0.975,0.9749268786721188,True,0.9800869535654784,0.9880293455643532,0.6703336656093597,0.3176956799549935,4.112654099997599,146.27572690002853,301.0121195000247,0.3656893172500713,2105.40625,84033.32534097672,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F3_100_300\mfeat-factors_2000rows_216feat_multiclass\run_20260616_204406\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F3_100_300\mfeat-factors_2000rows_216feat_multiclass\run_20260616_204406,True
run_20260616_205016,XYJ,2026-06-16T20:50:16,mfeat-pixel_2000rows_240feat_multiclass,mfeat-pixel,feature_scale,F3_100_300,tabpfn,multiclass,2000,1280,320,1600,400,240,0,240,10,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.965,0.965,0.9649345702812456,True,0.9603755038976668,0.9746855898070212,0.5658259923968997,0.4088595974101214,4.149572699971031,152.51398530002916,316.0146046999725,0.3812849632500729,2227.11328125,92539.6487215854,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F3_100_300\mfeat-pixel_2000rows_240feat_multiclass\run_20260616_205016\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\feature_scale\F3_100_300\mfeat-pixel_2000rows_240feat_multiclass\run_20260616_205016,True
run_20260616_205554,XYJ,2026-06-16T20:55:54,kc1_2109rows_21feat_binclass,kc1,sample_scale,A_1000_3000,tabpfn,binclass,2109,1349,338,1687,422,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.8767772511848341,0.6440422322775263,0.6828168362627197,True,0.8827220814487945,0.9015424771888836,0.7488077271443146,0.1527347500445689,2.6590057999710552,18.93710699997609,42.62547959998483,0.0448746611373841,1297.43359375,13323.400799045134,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\A_1000_3000\kc1_2109rows_21feat_binclass\run_20260616_205554\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\A_1000_3000\kc1_2109rows_21feat_binclass\run_20260616_205554,True
run_20260616_205651,XYJ,2026-06-16T20:56:51,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabpfn,binclass,1109,709,178,887,222,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.9594594594594594,0.7309178743961353,0.7936589899824436,True,0.948523456985886,0.9533641646165802,0.833960043059455,0.1194041215571252,2.6445698000025004,7.09352769999532,20.32426879997365,0.0319528274774564,973.74609375,7043.489644320369,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\A_1000_3000\pc1_1109rows_21feat_binclass\run_20260616_205651\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\A_1000_3000\pc1_1109rows_21feat_binclass\run_20260616_205651,True
run_20260616_205808,XYJ,2026-06-16T20:58:08,ringnorm_7400rows_20feat_binclass,ringnorm,sample_scale,B_3000_10000,tabpfn,binclass,7400,4736,1184,5920,1480,20,20,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.9817567567567568,0.981748732081578,0.9817548826007054,True,0.956948659428068,0.9610197114189656,0.7378657504364297,0.223153960982536,2.8679207999957725,118.08900719997472,242.1828225000063,0.0797898697297126,2915.3671875,41284.2641959201,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\B_3000_10000\ringnorm_7400rows_20feat_binclass\run_20260616_205808\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\B_3000_10000\ringnorm_7400rows_20feat_binclass\run_20260616_205808,True
run_20260616_210247,XYJ,2026-06-16T21:02:47,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabpfn,binclass,5124,3279,820,4099,1025,20,20,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.977560975609756,0.9775676169590644,0.9775602067030972,True,0.9751991861041,0.9807741781194766,0.7323234469994254,0.2484507311200512,1.1361069999984466,64.61460159998387,133.21108460001415,0.0630386357073013,2226.43359375,72158.69632007557,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\B_3000_10000\sylvine_5124rows_20feat_binclass\run_20260616_210247\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\B_3000_10000\sylvine_5124rows_20feat_binclass\run_20260616_210247,True
run_20260616_211310,XYJ,2026-06-16T21:13:10,default_of_credit_card_clients_30000rows_23feat_binclass,default_of_credit_card_clients_30000rows_23feat_binclass,sample_scale,C_10000_30000,tabpfn,binclass,30000,19200,4800,24000,6000,23,14,9,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.8258333333333333,0.6691162703990972,0.695547934812297,True,0.841319312274456,0.8566452594866786,0.7686493903255919,0.0879958691610867,3.93841619999148,1715.6123076000367,3422.141025500023,0.2859353846000061,4874.57421875,140157.86345820795,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_211310\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\C_10000_30000\default_of_credit_card_clients_30000rows_23feat_binclass\run_20260616_211310,True
run_20260616_221145,XYJ,2026-06-16T22:11:45,jm1_10885rows_21feat_binclass,jm1,sample_scale,C_10000_30000,tabpfn,binclass,10885,6966,1742,8708,2177,21,21,0,2,talent_numeric_plus_ordinal_categorical,cpu,C:\Users\11575\Desktop\Tabular-Foundation-Models-Evaluation\.local_models\tabpfn\tabpfn-v2-classifier-finetuned-zk73skhh.ckpt,42,0.8158015617822691,0.564383937798603,0.5699648228853706,True,0.83339881625918,0.8494014964178875,0.7625241031373231,0.0868773932805644,2.919374399993103,245.15602740005124,496.2351218999829,0.1126118637574879,1585.234375,62639.447684555984,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_221145\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\tabpfn\sample_scale\C_10000_30000\jm1_10885rows_21feat_binclass\run_20260616_221145,True
run_20260616_203630,XYJ,2026-06-16T20:36:30,mfeat-morphological_2000rows_6feat_multiclass,mfeat-morphological,feature_scale,F1_6_20,xgboost,multiclass,2000,1280,320,1600,400,6,6,0,10,talent_numeric_plus_ordinal_categorical,cpu,,42,0.7125,0.7125,0.7111569244028669,True,0.852307764813304,0.9029671179620844,0.7267606722271961,0.1762064457348882,1.6774267999571748,0.0051741999923251,1.7555445000180043,1.2935499980812891e-05,310.7109375,5723.051521678974,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\xgboost\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203630\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\xgboost\feature_scale\F1_6_20\mfeat-morphological_2000rows_6feat_multiclass\run_20260616_203630,True
run_20260616_203904,XYJ,2026-06-16T20:39:04,mfeat-fourier_2000rows_76feat_multiclass,mfeat-fourier,feature_scale,F2_20_100,xgboost,multiclass,2000,1280,320,1600,400,76,76,0,10,talent_numeric_plus_ordinal_categorical,cpu,,42,0.87,0.8699999999999999,0.8696430444284842,True,0.9051380060613156,0.9364126357196392,0.6958385614248422,0.2405740742947969,2.295455099956598,0.0038989000022411,2.3329346000100486,9.747250005602836e-06,329.6484375,52974.24462900589,True,,,夏渝杰,夏渝杰,gaming_laptop,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\xgboost\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203904\metrics.csv,D:\Codex项目\人工智能2大作业\results\raw\夏渝杰\xgboost\feature_scale\F2_20_100\mfeat-fourier_2000rows_76feat_multiclass\run_20260616_203904,True
