run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260618_232150,吴兆临,2026-06-18T23:21:50,pc1_1109rows_21feat_binclass,pc1,sample_scale,A_1000_3000,tabicl,retrieval_k,512,cosine,42,887,222,100,21,2,0.98,0.75,0.8281786941580755,True,0.9578792119026184,0.9618351812265358,0.7640367150306702,0.1977984661958656,108.04623039996659,1048.647632500033,1157.3590714999955,11.573590714999956,1034.453125,True,,
