run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260619_190610,吴兆临,2026-06-19T19:06:10,sylvine_5124rows_20feat_binclass,sylvine,sample_scale,B_3000_10000,tabicl,full,,,42,4099,1025,100,20,2,0.96,0.9610598153352068,0.9599358974358975,True,0.9653458338975907,0.9712647845347723,0.8232910186052322,0.14797376592954004,1.143044500000542,117.04315000000497,118.2085780999987,1.182085780999987,4778.8515625,True,,
