run_id,runner_name,timestamp,dataset,dataset_preset,experiment_axis,scale_group,model,context_strategy,k,retrieval_metric,random_seed,fit_rows,test_rows_total,test_rows_used,n_features,n_classes,accuracy,balanced_accuracy,macro_f1,probabilities_available,mean_confidence,correct_mean_confidence,wrong_mean_confidence,confidence_gap,fit_time_seconds,predict_time_seconds,wall_time_seconds,seconds_per_test_sample,peak_memory_mb,success,error_type,error_message
run_20260618_224359,吴兆临,2026-06-18T22:43:59,mfeat-morphological_2000rows_6feat_multiclass,mfeat-morphological,feature_scale,F1_6_20,tabicl,retrieval_k,512,euclidean,42,1600,400,100,6,10,0.75,0.7606746031746032,0.7366666409717726,True,0.7984642177820206,0.8406385970115662,0.6719410800933838,0.16869751691818236,43.625632299917925,378.3763242999921,424.2401910999979,4.242401910999979,626.15625,True,,
